,Column,Metric,Score
0,person_age,KSComplement,0.26960681611844395
1,person_income,KSComplement,0.4733570780082408
2,person_home_ownership,KSComplement,0.6889447587122005
3,person_emp_length,KSComplement,0.2350024443047699
4,loan_intent,KSComplement,0.9516376841958237
5,loan_grade,KSComplement,0.8371394650464418
6,loan_amnt,KSComplement,0.44360639709476923
7,loan_int_rate,KSComplement,0.520846427823172
8,loan_percent_income,KSComplement,0.682345135833508
9,cb_person_default_on_file,KSComplement,0.9775822333961869
10,cb_person_cred_hist_length,KSComplement,0.25061107619247147
11,loan_status,KSComplement,0.999650813604302
