,Column,Metric,Score
0,Ship Mode,KSComplement,0.9626776065639384
1,Segment,KSComplement,0.9203522113267961
2,Country,KSComplement,1.0
3,State,KSComplement,0.9512707624574744
4,Postal Code,KSComplement,0.9549729837902742
5,Region,KSComplement,0.9911947168300981
6,Category,KSComplement,0.9790874524714829
7,Sub-Category,KSComplement,0.8770262157294376
8,Sales,KSComplement,0.9320592355413247
9,Quantity,KSComplement,0.890634380628377
10,Discount,KSComplement,0.9533720232139283
11,Profit,KSComplement,0.9962977786672004
