,Column,Metric,Score
0,cap-shape,KSComplement,0.8339487936976859
1,cap-surface,KSComplement,0.9129739044805515
2,cap-color,KSComplement,0.921836533727228
3,bruises,KSComplement,0.991999015263417
4,odor,KSComplement,0.9771048744460856
5,gill-attachment,KSComplement,0.9913835548990645
6,gill-spacing,KSComplement,0.9993845396356474
7,gill-size,KSComplement,0.9979074347612014
8,gill-color,KSComplement,0.9416543574593796
9,stalk-shape,KSComplement,0.9748892171344166
10,stalk-root,KSComplement,0.9849827671097982
11,stalk-surface-above-ring,KSComplement,0.9970457902511078
12,stalk-surface-below-ring,KSComplement,0.9847365829640571
13,stalk-color-above-ring,KSComplement,0.9247907434761201
14,stalk-color-below-ring,KSComplement,0.9684884293451501
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.9967996061053668
17,ring-number,KSComplement,0.9853520433284096
18,ring-type,KSComplement,0.9762432299359921
19,spore-print-color,KSComplement,0.9372230428360413
20,population,KSComplement,0.9671344165435746
21,habitat,KSComplement,0.9762432299359921
22,class,KSComplement,0.9876907927129492
