,Column,Metric,Score
0,person_age,TVComplement,0.2739716460646694
1,person_income,TVComplement,0.4716809833088902
2,person_home_ownership,TVComplement,0.46867798030588737
3,person_emp_length,TVComplement,0.2459668971296879
4,loan_intent,TVComplement,0.9190585934771981
5,loan_grade,TVComplement,0.7995320902297647
6,loan_amnt,TVComplement,0.4351211676793073
7,loan_int_rate,TVComplement,0.40896710664152525
8,loan_percent_income,TVComplement,0.5577903484880229
9,cb_person_default_on_file,TVComplement,0.9763600810112438
10,cb_person_cred_hist_length,TVComplement,0.2596200852014805
11,loan_status,TVComplement,0.9993016272086039
