,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation
0,cap-shape,cap-surface,ContingencySimilarity,0.2511078286558345,,
1,cap-shape,cap-color,ContingencySimilarity,0.19571639586410627,,
2,cap-shape,bruises,ContingencySimilarity,0.3314869522402757,,
3,cap-shape,odor,ContingencySimilarity,0.2339980305268341,,
4,cap-shape,gill-attachment,ContingencySimilarity,0.2476612506154604,,
5,cap-shape,gill-spacing,ContingencySimilarity,0.34182668636139835,,
6,cap-shape,gill-size,ContingencySimilarity,0.34773510585918277,,
7,cap-shape,gill-color,ContingencySimilarity,0.3053914327917282,,
8,cap-shape,stalk-shape,ContingencySimilarity,0.3561053668143772,,
9,cap-shape,stalk-root,ContingencySimilarity,0.21208764155588367,,
10,cap-shape,stalk-surface-above-ring,ContingencySimilarity,0.28446578040374204,,
11,cap-shape,stalk-surface-below-ring,ContingencySimilarity,0.21110290497291972,,
12,cap-shape,stalk-color-above-ring,ContingencySimilarity,0.1942392909896603,,
13,cap-shape,stalk-color-below-ring,ContingencySimilarity,0.17294436238306243,,
14,cap-shape,veil-type,ContingencySimilarity,0.3771541112752339,,
15,cap-shape,veil-color,ContingencySimilarity,0.10450516986706049,,
16,cap-shape,ring-number,ContingencySimilarity,0.18193008370260955,,
17,cap-shape,ring-type,ContingencySimilarity,0.13589364844903995,,
18,cap-shape,spore-print-color,ContingencySimilarity,0.09675036927621872,,
19,cap-shape,population,ContingencySimilarity,0.21614967996061063,,
20,cap-shape,habitat,ContingencySimilarity,0.20728705071393405,,
21,cap-shape,class,ContingencySimilarity,0.3498276710979813,,
22,cap-surface,cap-color,ContingencySimilarity,0.2469226981782373,,
23,cap-surface,bruises,ContingencySimilarity,0.6520187099950763,,
24,cap-surface,odor,ContingencySimilarity,0.25135401280157543,,
25,cap-surface,gill-attachment,ContingencySimilarity,0.3505662235352044,,
26,cap-surface,gill-spacing,ContingencySimilarity,0.37259970457902514,,
27,cap-surface,gill-size,ContingencySimilarity,0.6366322008862629,,
28,cap-surface,gill-color,ContingencySimilarity,0.44793205317577556,,
29,cap-surface,stalk-shape,ContingencySimilarity,0.6325701624815362,,
30,cap-surface,stalk-root,ContingencySimilarity,0.3393648449039881,,
31,cap-surface,stalk-surface-above-ring,ContingencySimilarity,0.4064500246184146,,
32,cap-surface,stalk-surface-below-ring,ContingencySimilarity,0.361890694239291,,
33,cap-surface,stalk-color-above-ring,ContingencySimilarity,0.24310684391925164,,
34,cap-surface,stalk-color-below-ring,ContingencySimilarity,0.21282619399310687,,
35,cap-surface,veil-type,ContingencySimilarity,0.6520187099950763,,
36,cap-surface,veil-color,ContingencySimilarity,0.1142294436238307,,
37,cap-surface,ring-number,ContingencySimilarity,0.19743968488429342,,
38,cap-surface,ring-type,ContingencySimilarity,0.15940423436730666,,
39,cap-surface,spore-print-color,ContingencySimilarity,0.19854751354012812,,
40,cap-surface,population,ContingencySimilarity,0.33173313638601676,,
41,cap-surface,habitat,ContingencySimilarity,0.24815361890694232,,
42,cap-surface,class,ContingencySimilarity,0.6520187099950764,,
43,cap-color,bruises,ContingencySimilarity,0.3705071393402265,,
44,cap-color,odor,ContingencySimilarity,0.1719596258000985,,
45,cap-color,gill-attachment,ContingencySimilarity,0.2612013786312162,,
46,cap-color,gill-spacing,ContingencySimilarity,0.32902511078286567,,
47,cap-color,gill-size,ContingencySimilarity,0.258493353028065,,
48,cap-color,gill-color,ContingencySimilarity,0.14377154111275225,,
49,cap-color,stalk-shape,ContingencySimilarity,0.37346134908911865,,
50,cap-color,stalk-root,ContingencySimilarity,0.25947808961102903,,
51,cap-color,stalk-surface-above-ring,ContingencySimilarity,0.2593549975381586,,
52,cap-color,stalk-surface-below-ring,ContingencySimilarity,0.17602166420482523,,
53,cap-color,stalk-color-above-ring,ContingencySimilarity,0.17737567700640078,,
54,cap-color,stalk-color-below-ring,ContingencySimilarity,0.15841949778434272,,
55,cap-color,veil-type,ContingencySimilarity,0.3908173313638601,,
56,cap-color,veil-color,ContingencySimilarity,0.12543082225504665,,
57,cap-color,ring-number,ContingencySimilarity,0.15743476120137867,,
58,cap-color,ring-type,ContingencySimilarity,0.1431560807483998,,
59,cap-color,spore-print-color,ContingencySimilarity,0.0924421467257508,,
60,cap-color,population,ContingencySimilarity,0.20728705071393394,,
61,cap-color,habitat,ContingencySimilarity,0.20679468242245203,,
62,cap-color,class,ContingencySimilarity,0.3552437223042837,,
63,bruises,odor,ContingencySimilarity,0.1841457410142786,,
64,bruises,gill-attachment,ContingencySimilarity,0.5486213687838503,,
65,bruises,gill-spacing,ContingencySimilarity,0.6331856228458888,,
66,bruises,gill-size,ContingencySimilarity,0.5121861152141802,,
67,bruises,gill-color,ContingencySimilarity,0.4419005416051207,,
68,bruises,stalk-shape,ContingencySimilarity,0.6368783850320039,,
69,bruises,stalk-root,ContingencySimilarity,0.5151403249630724,,
70,bruises,stalk-surface-above-ring,ContingencySimilarity,0.35869030034465776,,
71,bruises,stalk-surface-below-ring,ContingencySimilarity,0.3787543082225504,,
72,bruises,stalk-color-above-ring,ContingencySimilarity,0.23645987198424434,,
73,bruises,stalk-color-below-ring,ContingencySimilarity,0.18980797636632196,,
74,bruises,veil-type,ContingencySimilarity,0.9276218611521418,,
75,bruises,veil-color,ContingencySimilarity,0.16912850812407687,,
76,bruises,ring-number,ContingencySimilarity,0.276218611521418,,
77,bruises,ring-type,ContingencySimilarity,0.1259231905465289,,
78,bruises,spore-print-color,ContingencySimilarity,0.22599704579025126,,
79,bruises,population,ContingencySimilarity,0.40472673559822736,,
80,bruises,habitat,ContingencySimilarity,0.38318562284588875,,
81,bruises,class,ContingencySimilarity,0.3806006893156081,,
82,odor,gill-attachment,ContingencySimilarity,0.33370260955194486,,
83,odor,gill-spacing,ContingencySimilarity,0.371614967996061,,
84,odor,gill-size,ContingencySimilarity,0.31610044313146235,,
85,odor,gill-color,ContingencySimilarity,0.2527080256031512,,
86,odor,stalk-shape,ContingencySimilarity,0.29000492368291486,,
87,odor,stalk-root,ContingencySimilarity,0.3237321516494338,,
88,odor,stalk-surface-above-ring,ContingencySimilarity,0.3709995076317085,,
89,odor,stalk-surface-below-ring,ContingencySimilarity,0.1287543082225504,,
90,odor,stalk-color-above-ring,ContingencySimilarity,0.12580009847365825,,
91,odor,stalk-color-below-ring,ContingencySimilarity,0.10856720827178723,,
92,odor,veil-type,ContingencySimilarity,0.4473165928114229,,
93,odor,veil-color,ContingencySimilarity,0.15595765632693248,,
