,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation
0,Ship Mode,Segment,ContingencySimilarity,0.7142285371222734,,
1,Ship Mode,Country,ContingencySimilarity,0.7142285371222734,,
2,Ship Mode,State,ContingencySimilarity,0.693616169701821,,
3,Ship Mode,Postal Code,ContingencySimilarity,0.6793075845507305,,
4,Ship Mode,Region,ContingencySimilarity,0.7142285371222734,,
5,Ship Mode,Category,ContingencySimilarity,0.6777066239743846,,
6,Ship Mode,Sub-Category,ContingencySimilarity,0.6860116069641785,,
7,Ship Mode,Sales,ContingencySimilarity,0.6748048829297578,,
8,Ship Mode,Quantity,ContingencySimilarity,0.6683009805883531,,
9,Ship Mode,Discount,ContingencySimilarity,0.685611366820092,,
10,Ship Mode,Profit,ContingencySimilarity,0.71402841705023,,
11,Segment,Country,ContingencySimilarity,0.8517110266159696,,
12,Segment,State,ContingencySimilarity,0.7954772863718231,,
13,Segment,Postal Code,ContingencySimilarity,0.7733640184110466,,
14,Segment,Region,ContingencySimilarity,0.8517110266159695,,
15,Segment,Category,ContingencySimilarity,0.8008805283169902,,
16,Segment,Sub-Category,ContingencySimilarity,0.764458675205123,,
17,Segment,Sales,ContingencySimilarity,0.7886732039223534,,
18,Segment,Quantity,ContingencySimilarity,0.7290374224534721,,
19,Segment,Discount,ContingencySimilarity,0.7697618571142686,,
20,Segment,Profit,ContingencySimilarity,0.8494096457874725,,
21,Country,State,ContingencySimilarity,0.8594156493896338,,
22,Country,Postal Code,ContingencySimilarity,0.8162897738643186,,
23,Country,Region,ContingencySimilarity,0.9551731038623174,,
24,Country,Category,ContingencySimilarity,0.8688212927756653,,
25,Country,Sub-Category,ContingencySimilarity,0.8027816690014009,,
26,Country,Sales,ContingencySimilarity,0.8810286171703021,,
27,Country,Quantity,ContingencySimilarity,0.7428457074244547,,
28,Country,Discount,ContingencySimilarity,0.7801681008605164,,
29,Country,Profit,ContingencySimilarity,0.9964978987392435,,
30,State,Postal Code,CorrelationSimilarity,0.963994928291122,-0.23152706128315517,-0.3035372047009113
31,State,Region,ContingencySimilarity,0.8282969781869121,,
32,State,Category,ContingencySimilarity,0.8040824494696818,,
33,State,Sub-Category,CorrelationSimilarity,0.9986995083505578,-0.004662243706319676,-0.002061260407435283
34,State,Sales,ContingencySimilarity,0.8030818491094657,,
35,State,Quantity,ContingencySimilarity,0.7110266159695817,,
36,State,Discount,ContingencySimilarity,0.7259355613368021,,
37,State,Profit,ContingencySimilarity,0.8497098258955373,,
38,Postal Code,Region,ContingencySimilarity,0.7947768661196718,,
39,Postal Code,Category,ContingencySimilarity,0.756954172503502,,
40,Postal Code,Sub-Category,CorrelationSimilarity,0.992346133964709,0.012260812528386058,-0.003046919542195804
41,Postal Code,Sales,ContingencySimilarity,0.7478487092255354,,
42,Postal Code,Quantity,ContingencySimilarity,0.6928156894136481,,
43,Postal Code,Discount,ContingencySimilarity,0.7185311186712027,,
44,Postal Code,Profit,ContingencySimilarity,0.8088853311987192,,
45,Region,Category,ContingencySimilarity,0.8505103061837103,,
46,Region,Sub-Category,ContingencySimilarity,0.7897738643185912,,
47,Region,Sales,ContingencySimilarity,0.8533119871923154,,
48,Region,Quantity,ContingencySimilarity,0.7420452271362818,,
49,Region,Discount,ContingencySimilarity,0.7656593956373825,,
50,Region,Profit,ContingencySimilarity,0.947768661196718,,
51,Category,Sub-Category,ContingencySimilarity,0.7366419851911147,,
52,Category,Sales,ContingencySimilarity,0.8220932559535721,,
53,Category,Quantity,ContingencySimilarity,0.7242345407244346,,
54,Category,Discount,ContingencySimilarity,0.7344406643986392,,
55,Category,Profit,ContingencySimilarity,0.8647188312987792,,
56,Sub-Category,Sales,ContingencySimilarity,0.7286371823093856,,
57,Sub-Category,Quantity,ContingencySimilarity,0.6978186912147288,,
58,Sub-Category,Discount,ContingencySimilarity,0.7007204322593557,,
59,Sub-Category,Profit,ContingencySimilarity,0.8010806483890335,,
60,Sales,Quantity,ContingencySimilarity,0.6741044626776065,,
61,Sales,Discount,ContingencySimilarity,0.7120272163297979,,
62,Sales,Profit,ContingencySimilarity,0.8791274764858915,,
63,Quantity,Discount,ContingencySimilarity,0.7055233139883931,,
64,Quantity,Profit,ContingencySimilarity,0.7389433660196119,,
65,Discount,Profit,ContingencySimilarity,0.7722633580148089,,
