,Column,Metric,Score
0,person_age,KSComplement,0.17242824219568398
1,person_income,KSComplement,0.21384174872546957
2,person_home_ownership,KSComplement,0.6450869474125288
3,person_emp_length,KSComplement,0.28504085480829666
4,loan_intent,KSComplement,0.9760108946155458
5,loan_grade,KSComplement,0.7338850478385363
6,loan_amnt,KSComplement,0.5968643061666318
7,loan_int_rate,KSComplement,0.7156575179830993
8,loan_percent_income,KSComplement,0.7626580068440534
9,cb_person_default_on_file,KSComplement,0.6377889517424401
10,cb_person_cred_hist_length,KSComplement,0.43435295760877146
11,loan_status,KSComplement,0.9988826035337662
