,Column,Metric,Score
0,person_age,KSComplement,0.3403519798868635
1,person_income,KSComplement,0.7958307144353656
2,person_home_ownership,KSComplement,0.6776311194915846
3,person_emp_length,KSComplement,0.4290104057545918
4,loan_intent,KSComplement,0.9458411900272365
5,loan_grade,KSComplement,0.8192960402262728
6,loan_amnt,KSComplement,0.630211606955793
7,loan_int_rate,KSComplement,0.8688805084153921
8,loan_percent_income,KSComplement,0.7264124589705985
9,cb_person_default_on_file,KSComplement,0.9398002653816607
10,cb_person_cred_hist_length,KSComplement,0.319086528388854
11,loan_status,KSComplement,0.999127034010755
