,Column,Metric,Score
0,person_age,TVComplement,0.1905160974928417
1,person_income,TVComplement,0.21677491444933317
2,person_home_ownership,TVComplement,0.46158949647321745
3,person_emp_length,TVComplement,0.26419442698512463
4,loan_intent,TVComplement,0.9432222920595014
5,loan_grade,TVComplement,0.7178923109155667
6,loan_amnt,TVComplement,0.581115999720651
7,loan_int_rate,TVComplement,0.7260981912144703
8,loan_percent_income,TVComplement,0.7632516237167399
9,cb_person_default_on_file,TVComplement,0.6580766813324953
10,cb_person_cred_hist_length,TVComplement,0.445038061317131
11,loan_status,TVComplement,0.9952859836580767
