,Column,Metric,Score
0,cap-shape,KSComplement,0.7367060561299852
1,cap-surface,KSComplement,0.930576070901034
2,cap-color,KSComplement,0.8520433284096505
3,bruises,KSComplement,0.9011570654849828
4,odor,KSComplement,0.6595273264401773
5,gill-attachment,KSComplement,0.8627523387493845
6,gill-spacing,KSComplement,0.8753077301821762
7,gill-size,KSComplement,0.8108074839980305
8,gill-color,KSComplement,0.8840472673559823
9,stalk-shape,KSComplement,0.767479074347612
10,stalk-root,KSComplement,0.7911127523387493
11,stalk-surface-above-ring,KSComplement,0.7458148695224027
12,stalk-surface-below-ring,KSComplement,0.7311669128508125
13,stalk-color-above-ring,KSComplement,0.716518956179222
14,stalk-color-below-ring,KSComplement,0.5880108321024127
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.8872476612506155
17,ring-number,KSComplement,0.9335302806499262
18,ring-type,KSComplement,0.8401033973412112
19,spore-print-color,KSComplement,0.84465780403742
20,population,KSComplement,0.7832348596750369
21,habitat,KSComplement,0.8360413589364845
22,class,KSComplement,0.9907680945347119
