,Column,Metric,Score
0,Ship Mode,KSComplement,0.6854112467480489
1,Segment,KSComplement,0.8342005203121873
2,Country,KSComplement,1.0
3,State,KSComplement,0.8475085051030619
4,Postal Code,KSComplement,0.8570142085251151
5,Region,KSComplement,0.9264558735241145
6,Category,KSComplement,0.8129877926756054
7,Sub-Category,KSComplement,0.8863317990794477
8,Sales,KSComplement,0.6613968381028617
9,Quantity,KSComplement,0.6340804482689614
10,Discount,KSComplement,0.6287772663598159
11,Profit,KSComplement,0.9975985591354812
