,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation,Error
0,cap-shape,cap-surface,CorrelationSimilarity,0.9204685592922303,0.10860922371381511,-0.05045365770172432,
1,cap-shape,cap-color,CorrelationSimilarity,0.9758759161324865,4.5329534576705804e-05,-0.048202838200450335,
2,cap-shape,bruises,CorrelationSimilarity,0.9071223655960232,-0.2211293997381673,-0.03537413093021387,
3,cap-shape,odor,CorrelationSimilarity,0.9465526561216467,0.08495943812867487,-0.02193524962803171,
4,cap-shape,gill-attachment,CorrelationSimilarity,0.9651898353902293,0.00924473782826144,0.07886506704780277,
5,cap-shape,gill-spacing,CorrelationSimilarity,0.8914276809803442,0.23034068623959833,0.013196048200286673,
6,cap-shape,gill-size,CorrelationSimilarity,0.973708134113591,0.10663402507574461,0.05405029330292676,
7,cap-shape,gill-color,CorrelationSimilarity,0.9605577437943851,-0.08492327563754891,-0.006038763226319081,
8,cap-shape,stalk-shape,CorrelationSimilarity,0.9745926203283983,0.012979456836776586,0.06379421617997998,
9,cap-shape,stalk-root,CorrelationSimilarity,0.9916733796674768,0.046844296095153455,0.030191055430106986,
10,cap-shape,stalk-surface-above-ring,CorrelationSimilarity,0.9581938277470962,-0.11402951432031902,-0.030417169814511362,
11,cap-shape,stalk-surface-below-ring,CorrelationSimilarity,0.942540275154546,-0.14751055410889594,-0.03259110441798784,
12,cap-shape,stalk-color-above-ring,CorrelationSimilarity,0.9310679518702925,0.10620480198254582,-0.03165929427686915,
13,cap-shape,stalk-color-below-ring,CorrelationSimilarity,0.9318023303729761,0.10600552154557115,-0.03038981770847676,
14,cap-shape,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
15,cap-shape,veil-color,CorrelationSimilarity,0.9702629648155546,0.0130863966305555,0.07256046699944634,
16,cap-shape,ring-number,CorrelationSimilarity,0.9263031773698317,0.04085984562153996,-0.10653379963879663,
17,cap-shape,ring-type,CorrelationSimilarity,0.9069643574931185,-0.21152787495293432,-0.025456589939171506,
18,cap-shape,spore-print-color,CorrelationSimilarity,0.9199049986196147,0.08677446458956989,-0.07341553817120075,
19,cap-shape,population,CorrelationSimilarity,0.8936409132827663,-0.1493050229511848,0.06341315048328272,
20,cap-shape,habitat,CorrelationSimilarity,0.9463650347931676,0.06504902202866618,-0.04222090838499863,
21,cap-shape,class,CorrelationSimilarity,0.9960392396627974,0.0608720851087685,0.052950564434363315,
22,cap-surface,cap-color,CorrelationSimilarity,0.8994448437422851,0.1817085998799032,-0.019401712635526605,
23,cap-surface,bruises,CorrelationSimilarity,0.8232467583699866,-0.28327806160818525,0.07022842165184157,
24,cap-surface,odor,CorrelationSimilarity,0.9488473160636448,-0.05707206463729977,0.045233303235410506,
25,cap-surface,gill-attachment,CorrelationSimilarity,0.9881103320060899,-0.05795922546956932,-0.034179889481749014,
26,cap-surface,gill-spacing,CorrelationSimilarity,0.8978049364716585,-0.07791566004861651,-0.2823057871052996,
27,cap-surface,gill-size,CorrelationSimilarity,0.92460363715885,0.3588925663265596,0.20809984064425951,
28,cap-surface,gill-color,CorrelationSimilarity,0.9337730821736749,-0.29347133151468,-0.1610174958620299,
29,cap-surface,stalk-shape,CorrelationSimilarity,0.8539170582516155,-0.30628850912294514,-0.01412262562617612,
30,cap-surface,stalk-root,CorrelationSimilarity,0.9773289464177647,-0.17158661310906811,-0.12624450594459752,
31,cap-surface,stalk-surface-above-ring,CorrelationSimilarity,0.9177648195117228,-0.07538002327823017,0.0890903376983242,
32,cap-surface,stalk-surface-below-ring,CorrelationSimilarity,0.9142993295944419,-0.06343683154162469,0.10796450926949135,
33,cap-surface,stalk-color-above-ring,CorrelationSimilarity,0.9816729612007953,0.10270435793577554,0.06605028033736614,
34,cap-surface,stalk-color-below-ring,CorrelationSimilarity,0.9562735072125319,0.15633788416787764,0.06888489859294145,
35,cap-surface,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
36,cap-surface,veil-color,CorrelationSimilarity,0.986520084933113,-0.043563245686524546,-0.016603415552750543,
