,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation
0,Ship Mode,Segment,ContingencySimilarity,0.6634980988593155,,
1,Ship Mode,Country,ContingencySimilarity,0.6657994796878127,,
2,Ship Mode,State,ContingencySimilarity,0.613267960776466,,
3,Ship Mode,Postal Code,ContingencySimilarity,0.601060636381829,,
4,Ship Mode,Region,ContingencySimilarity,0.6657994796878127,,
5,Ship Mode,Category,ContingencySimilarity,0.6049629777866721,,
6,Ship Mode,Sub-Category,ContingencySimilarity,0.5606363818290975,,
7,Ship Mode,Sales,ContingencySimilarity,0.6275765459275565,,
8,Ship Mode,Quantity,ContingencySimilarity,0.5072043225935562,,
9,Ship Mode,Discount,ContingencySimilarity,0.46427856714028415,,
10,Ship Mode,Profit,ContingencySimilarity,0.6655993596157694,,
11,Segment,Country,ContingencySimilarity,0.8625175105063038,,
12,Segment,State,ContingencySimilarity,0.7389433660196117,,
13,Segment,Postal Code,ContingencySimilarity,0.7166299779867922,,
14,Segment,Region,ContingencySimilarity,0.8359015409245547,,
15,Segment,Category,ContingencySimilarity,0.6794076445867521,,
16,Segment,Sub-Category,ContingencySimilarity,0.6583950370222134,,
17,Segment,Sales,ContingencySimilarity,0.7623574144486692,,
18,Segment,Quantity,ContingencySimilarity,0.5798479087452472,,
19,Segment,Discount,ContingencySimilarity,0.5122073243946368,,
20,Segment,Profit,ContingencySimilarity,0.8620172103261958,,
21,Country,State,ContingencySimilarity,0.775865519311587,,
22,Country,Postal Code,ContingencySimilarity,0.7337402441464879,,
23,Country,Region,ContingencySimilarity,0.9028417050230138,,
24,Country,Category,ContingencySimilarity,0.6794076445867521,,
25,Country,Sub-Category,ContingencySimilarity,0.682009205523314,,
26,Country,Sales,ContingencySimilarity,0.8360016009605763,,
27,Country,Quantity,ContingencySimilarity,0.5945567340404243,,
28,Country,Discount,ContingencySimilarity,0.5262157294376626,,
29,Country,Profit,ContingencySimilarity,0.9967980788473084,,
30,State,Postal Code,CorrelationSimilarity,0.8444623169940763,0.007538161310936243,-0.3035372047009113
31,State,Region,ContingencySimilarity,0.4153492095257154,,
32,State,Category,ContingencySimilarity,0.6339803882329398,,
33,State,Sub-Category,CorrelationSimilarity,0.9876773781228266,0.02258398334691154,-0.002061260407435283
34,State,Sales,ContingencySimilarity,0.7026215729437663,,
35,State,Quantity,ContingencySimilarity,0.5452271362817691,,
36,State,Discount,ContingencySimilarity,0.41294776866119676,,
37,State,Profit,ContingencySimilarity,0.770162097258355,,
38,Postal Code,Region,ContingencySimilarity,0.3469081448869322,,
39,Postal Code,Category,ContingencySimilarity,0.63027816690014,,
40,Postal Code,Sub-Category,CorrelationSimilarity,0.9982540456122662,0.0004449892332717695,-0.003046919542195804
41,Postal Code,Sales,ContingencySimilarity,0.689513708224935,,
42,Postal Code,Quantity,ContingencySimilarity,0.5406243746247749,,
43,Postal Code,Discount,ContingencySimilarity,0.4334600760456273,,
44,Postal Code,Profit,ContingencySimilarity,0.7289373624174504,,
45,Region,Category,ContingencySimilarity,0.6794076445867521,,
46,Region,Sub-Category,ContingencySimilarity,0.6706023614168501,,
47,Region,Sales,ContingencySimilarity,0.7990794476686012,,
48,Region,Quantity,ContingencySimilarity,0.5880528316990195,,
49,Region,Discount,ContingencySimilarity,0.49659795877526514,,
50,Region,Profit,ContingencySimilarity,0.8956373824294577,,
51,Category,Sub-Category,ContingencySimilarity,0.3683209925955573,,
52,Category,Sales,ContingencySimilarity,0.6214728837302382,,
53,Category,Quantity,ContingencySimilarity,0.549129477686612,,
54,Category,Discount,ContingencySimilarity,0.4550730438262959,,
55,Category,Profit,ContingencySimilarity,0.6697018210926555,,
56,Sub-Category,Sales,ContingencySimilarity,0.5750450270162097,,
57,Sub-Category,Quantity,ContingencySimilarity,0.5046027616569942,,
58,Sub-Category,Discount,ContingencySimilarity,0.4055433259955974,,
59,Sub-Category,Profit,ContingencySimilarity,0.6680008004802882,,
60,Sales,Quantity,ContingencySimilarity,0.5232139283570142,,
61,Sales,Discount,ContingencySimilarity,0.4597758655193116,,
62,Sales,Profit,ContingencySimilarity,0.8101861116670002,,
63,Quantity,Discount,ContingencySimilarity,0.3980388232939762,,
64,Quantity,Profit,ContingencySimilarity,0.5934560736441865,,
65,Discount,Profit,ContingencySimilarity,0.5183109865919551,,
