,Column,Metric,Score
0,Ship Mode,KSComplement,0.9021412847708625
1,Segment,KSComplement,0.8507104262557534
2,Country,KSComplement,1.0
3,State,KSComplement,0.8927356413848309
4,Postal Code,KSComplement,0.9382629577746648
5,Region,KSComplement,0.9809885931558935
6,Category,KSComplement,0.9792875725435262
7,Sub-Category,KSComplement,0.927356413848309
8,Sales,KSComplement,0.9684810886531919
9,Quantity,KSComplement,0.9279567740644387
10,Discount,KSComplement,0.9603762257354412
11,Profit,KSComplement,0.9883930358214928
