,Column,Metric,Score
0,Ship Mode,KSComplement,0.6268761256754052
1,Segment,KSComplement,0.8522113267960776
2,Country,KSComplement,1.0
3,State,KSComplement,0.8576145687412448
4,Postal Code,KSComplement,0.862717630578347
5,Region,KSComplement,0.926055633380028
6,Category,KSComplement,0.8332999799879928
7,Sub-Category,KSComplement,0.7314388633179908
8,Sales,KSComplement,0.8473083850310186
9,Quantity,KSComplement,0.8066840104062437
10,Discount,KSComplement,0.7784670802481489
11,Profit,KSComplement,0.9987992795677406
