,Column,Metric,Score
0,Ship Mode,KSComplement,0.9070442265359215
1,Segment,KSComplement,0.9389633780268161
2,Country,KSComplement,1.0
3,State,KSComplement,0.9139483690214129
4,Postal Code,KSComplement,0.9416649989993996
5,Region,KSComplement,0.9766860116069642
6,Category,KSComplement,0.9930958575145087
7,Sub-Category,KSComplement,0.9454672803682209
8,Sales,KSComplement,0.9474684810886532
9,Quantity,KSComplement,0.9214528717230338
10,Discount,KSComplement,0.9897938763257955
11,Profit,KSComplement,0.9931959175505303
