,Column,Metric,Score
0,cap-shape,KSComplement,0.6527572624322994
1,cap-surface,KSComplement,0.6859921221073363
2,cap-color,KSComplement,0.5789020187099951
3,bruises,KSComplement,0.9245445593303792
4,odor,KSComplement,0.5166174298375185
5,gill-attachment,KSComplement,0.5384047267355982
6,gill-spacing,KSComplement,0.6532496307237814
7,gill-size,KSComplement,0.8222550467749877
8,gill-color,KSComplement,0.5430822255046774
9,stalk-shape,KSComplement,0.948301329394387
10,stalk-root,KSComplement,0.6984244214672575
11,stalk-surface-above-ring,KSComplement,0.6830379123584441
12,stalk-surface-below-ring,KSComplement,0.5552683407188577
13,stalk-color-above-ring,KSComplement,0.46602658788774
14,stalk-color-below-ring,KSComplement,0.5612998522895125
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.5318808468734613
17,ring-number,KSComplement,0.5947808961102905
18,ring-type,KSComplement,0.5225258493353029
19,spore-print-color,KSComplement,0.5775480059084195
20,population,KSComplement,0.431806991629739
21,habitat,KSComplement,0.45888724766125066
22,class,KSComplement,0.9947070408665681
