,Column,Metric,Score
0,Ship Mode,KSComplement,0.7152291374824895
1,Segment,KSComplement,0.8434060436261757
2,Country,KSComplement,1.0
3,State,KSComplement,0.913648188913348
4,Postal Code,KSComplement,0.8809285571342805
5,Region,KSComplement,0.9444666800080048
6,Category,KSComplement,0.8083850310186111
7,Sub-Category,KSComplement,0.870222133279968
8,Sales,KSComplement,0.699819891935161
9,Quantity,KSComplement,0.7490494296577948
10,Discount,KSComplement,0.842305383229938
11,Profit,KSComplement,0.9991995197118271
