,Column,Metric,Score
0,cap-shape,KSComplement,0.6619891678975873
1,cap-surface,KSComplement,0.6963318562284588
2,cap-color,KSComplement,0.6078286558345642
3,bruises,KSComplement,0.939069423929099
4,odor,KSComplement,0.47242737567700643
5,gill-attachment,KSComplement,0.5557607090103398
6,gill-spacing,KSComplement,0.6399556868537666
7,gill-size,KSComplement,0.8317331363860168
8,gill-color,KSComplement,0.5215411127523388
9,stalk-shape,KSComplement,0.9500246184145741
10,stalk-root,KSComplement,0.6984244214672575
11,stalk-surface-above-ring,KSComplement,0.6649433776464796
12,stalk-surface-below-ring,KSComplement,0.5637616937469228
13,stalk-color-above-ring,KSComplement,0.4462087641555884
14,stalk-color-below-ring,KSComplement,0.5329886755292959
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.5121861152141802
17,ring-number,KSComplement,0.5777941900541606
18,ring-type,KSComplement,0.5198178237321516
19,spore-print-color,KSComplement,0.6104135893648449
20,population,KSComplement,0.4176514032496307
21,habitat,KSComplement,0.4710733628754308
22,class,KSComplement,0.9950763170851797
