,Column,Metric,Score
0,person_age,TVComplement,0.2674069418255466
1,person_income,TVComplement,0.33385711292688036
2,person_home_ownership,TVComplement,0.44280326838466366
3,person_emp_length,TVComplement,0.36322368880508404
4,loan_intent,TVComplement,0.8881206788183532
5,loan_grade,TVComplement,0.7239681542007124
6,loan_amnt,TVComplement,0.5952580487464207
7,loan_int_rate,TVComplement,0.7168447517284726
8,loan_percent_income,TVComplement,0.7555346043718136
9,cb_person_default_on_file,TVComplement,0.6895383755848872
10,cb_person_cred_hist_length,TVComplement,0.398770863887143
11,loan_status,TVComplement,0.9995460576855926
