,Column,Metric,Score
0,person_age,TVComplement,0.18674488441930304
1,person_income,TVComplement,0.2573852922690132
2,person_home_ownership,TVComplement,0.43515608631887703
3,person_emp_length,TVComplement,0.32718765276904827
4,loan_intent,TVComplement,0.9292897548711502
5,loan_grade,TVComplement,0.7356309798170264
6,loan_amnt,TVComplement,0.564843913681123
7,loan_int_rate,TVComplement,0.7232697814093163
8,loan_percent_income,TVComplement,0.7579789091416999
9,cb_person_default_on_file,TVComplement,0.7303931838815559
10,cb_person_cred_hist_length,TVComplement,0.4564564564564564
11,loan_status,TVComplement,0.9972763461135554
