,Column,Metric,Score
0,Ship Mode,KSComplement,0.7203321993195917
1,Segment,KSComplement,0.8544126475885532
2,Country,KSComplement,1.0
3,State,KSComplement,0.9122473484090454
4,Postal Code,KSComplement,0.8854312587552532
5,Region,KSComplement,0.9437662597558535
6,Category,KSComplement,0.7960776465879528
7,Sub-Category,KSComplement,0.8729237542525515
8,Sales,KSComplement,0.6984190514308586
9,Quantity,KSComplement,0.7518511106663999
10,Discount,KSComplement,0.8492095257154293
11,Profit,KSComplement,0.9976986191715029
