,Column,Metric,Score
0,cap-shape,KSComplement,0.7056868537666174
1,cap-surface,KSComplement,0.7529542097488922
2,cap-color,KSComplement,0.8030526834071886
3,bruises,KSComplement,0.9625800098473658
4,odor,KSComplement,0.8351797144263909
5,gill-attachment,KSComplement,0.5241260462826194
6,gill-spacing,KSComplement,0.638109305760709
7,gill-size,KSComplement,0.8093303791235844
8,gill-color,KSComplement,0.8845396356474643
9,stalk-shape,KSComplement,0.9511324470704087
10,stalk-root,KSComplement,0.6420482520925652
11,stalk-surface-above-ring,KSComplement,0.7800344657804037
12,stalk-surface-below-ring,KSComplement,0.7443377646479566
13,stalk-color-above-ring,KSComplement,0.4757508616445101
14,stalk-color-below-ring,KSComplement,0.49433776464795665
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.5131708517971443
17,ring-number,KSComplement,0.6131216149679961
18,ring-type,KSComplement,0.6799606105366814
19,spore-print-color,KSComplement,0.7248892171344166
20,population,KSComplement,0.5878877400295421
21,habitat,KSComplement,0.6207533234859675
22,class,KSComplement,0.9956917774495323
