,Column,Metric,Score
0,cap-shape,KSComplement,0.6820531757754801
1,cap-surface,KSComplement,0.7693254554406697
2,cap-color,KSComplement,0.714057114721812
3,bruises,KSComplement,0.9615952732644018
4,odor,KSComplement,0.7186115214180206
5,gill-attachment,KSComplement,0.5667159034958149
6,gill-spacing,KSComplement,0.6074593796159528
7,gill-size,KSComplement,0.8488429345150172
8,gill-color,KSComplement,0.6323239783357952
9,stalk-shape,KSComplement,0.9748892171344166
10,stalk-root,KSComplement,0.6605120630231414
11,stalk-surface-above-ring,KSComplement,0.7728951255539143
12,stalk-surface-below-ring,KSComplement,0.6829148202855736
13,stalk-color-above-ring,KSComplement,0.38244707040866566
14,stalk-color-below-ring,KSComplement,0.46701132447070404
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.5455440669620877
17,ring-number,KSComplement,0.6438946331856228
18,ring-type,KSComplement,0.5837026095519449
19,spore-print-color,KSComplement,0.6020433284096505
20,population,KSComplement,0.5661004431314623
21,habitat,KSComplement,0.5626538650910882
22,class,KSComplement,0.9883062530773018
