,Column,Metric,Score
0,cap-shape,KSComplement,0.7112259970457903
1,cap-surface,KSComplement,0.7571393402264894
2,cap-color,KSComplement,0.7824963072378139
3,bruises,KSComplement,0.9293451501723289
4,odor,KSComplement,0.8082225504677498
5,gill-attachment,KSComplement,0.5105859182668636
6,gill-spacing,KSComplement,0.6486952240275726
7,gill-size,KSComplement,0.8051452486459871
8,gill-color,KSComplement,0.8697685869030034
9,stalk-shape,KSComplement,0.9768586903003447
10,stalk-root,KSComplement,0.6243229935992123
11,stalk-surface-above-ring,KSComplement,0.7693254554406697
12,stalk-surface-below-ring,KSComplement,0.784711964549483
13,stalk-color-above-ring,KSComplement,0.48227474150664695
14,stalk-color-below-ring,KSComplement,0.4435007385524372
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.5002461841457411
17,ring-number,KSComplement,0.6432791728212703
18,ring-type,KSComplement,0.6914081733136386
19,spore-print-color,KSComplement,0.7277203348104382
20,population,KSComplement,0.5894879369768586
21,habitat,KSComplement,0.5998276710979813
22,class,KSComplement,0.9975381585425899
