,Column,Metric,Score
0,person_age,KSComplement,0.359696906208534
1,person_income,KSComplement,0.8520497241427474
2,person_home_ownership,KSComplement,0.6992457573852923
3,person_emp_length,KSComplement,0.4909211537118514
4,loan_intent,KSComplement,0.957259585166562
5,loan_grade,KSComplement,0.7773587541029402
6,loan_amnt,KSComplement,0.6246595432641944
7,loan_int_rate,KSComplement,0.8392345834206298
8,loan_percent_income,KSComplement,0.6789929464348069
9,cb_person_default_on_file,KSComplement,0.920141071303862
10,cb_person_cred_hist_length,KSComplement,0.34206299322578393
11,loan_status,KSComplement,0.9967176478804386
