,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation
0,Ship Mode,Segment,ContingencySimilarity,0.6332799679807886,,
1,Ship Mode,Country,ContingencySimilarity,0.6332799679807886,,
2,Ship Mode,State,ContingencySimilarity,0.5915549329597758,,
3,Ship Mode,Postal Code,ContingencySimilarity,0.5733440064038423,,
4,Ship Mode,Region,ContingencySimilarity,0.6332799679807886,,
5,Ship Mode,Category,ContingencySimilarity,0.5846507904742846,,
6,Ship Mode,Sub-Category,ContingencySimilarity,0.5459275565339203,,
7,Ship Mode,Sales,ContingencySimilarity,0.5616369821893136,,
8,Ship Mode,Quantity,ContingencySimilarity,0.6192715629377628,,
9,Ship Mode,Discount,ContingencySimilarity,0.5674404642785671,,
10,Ship Mode,Profit,ContingencySimilarity,0.6330798479087452,,
11,Segment,Country,ContingencySimilarity,0.8502101260756454,,
12,Segment,State,ContingencySimilarity,0.7406443866319792,,
13,Segment,Postal Code,ContingencySimilarity,0.6476886131679007,,
14,Segment,Region,ContingencySimilarity,0.8280968581148689,,
15,Segment,Category,ContingencySimilarity,0.7816690014008405,,
16,Segment,Sub-Category,ContingencySimilarity,0.6503902341404844,,
17,Segment,Sales,ContingencySimilarity,0.7592555533319992,,
18,Segment,Quantity,ContingencySimilarity,0.751550930558335,,
19,Segment,Discount,ContingencySimilarity,0.6889133480088053,,
20,Segment,Profit,ContingencySimilarity,0.8480088052831699,,
21,Country,State,ContingencySimilarity,0.7556533920352211,,
22,Country,Postal Code,ContingencySimilarity,0.7159295577346407,,
23,Country,Region,ContingencySimilarity,0.9265559335601361,,
24,Country,Category,ContingencySimilarity,0.8370022013207925,,
25,Country,Sub-Category,ContingencySimilarity,0.7010206123674205,,
26,Country,Sales,ContingencySimilarity,0.8125875525315189,,
27,Country,Quantity,ContingencySimilarity,0.7665599359615769,,
28,Country,Discount,ContingencySimilarity,0.6901140684410646,,
29,Country,Profit,ContingencySimilarity,0.99689813888333,,
30,State,Postal Code,CorrelationSimilarity,0.993604251057693,-0.3163287025855253,-0.3035372047009113
31,State,Region,ContingencySimilarity,0.7312387432459475,,
32,State,Category,ContingencySimilarity,0.7033219931959176,,
33,State,Sub-Category,CorrelationSimilarity,0.9799646797389061,0.03800938011475256,-0.002061260407435283
34,State,Sales,ContingencySimilarity,0.6731038623173904,,
35,State,Quantity,ContingencySimilarity,0.662097258355013,,
36,State,Discount,ContingencySimilarity,0.631078647188313,,
37,State,Profit,ContingencySimilarity,0.7445467280368221,,
38,Postal Code,Region,ContingencySimilarity,0.6811086651991194,,
39,Postal Code,Category,ContingencySimilarity,0.6660996597958775,,
40,Postal Code,Sub-Category,CorrelationSimilarity,0.9974000346739307,-0.008246850194334469,-0.003046919542195804
41,Postal Code,Sales,ContingencySimilarity,0.6462877726635983,,
42,Postal Code,Quantity,ContingencySimilarity,0.6184710826495898,,
43,Postal Code,Discount,ContingencySimilarity,0.5916549929957975,,
44,Postal Code,Profit,ContingencySimilarity,0.7092255353211927,,
45,Region,Category,ContingencySimilarity,0.8317990794476686,,
46,Region,Sub-Category,ContingencySimilarity,0.6921152691614969,,
47,Region,Sales,ContingencySimilarity,0.8122873724234541,,
48,Region,Quantity,ContingencySimilarity,0.7299379627776665,,
49,Region,Discount,ContingencySimilarity,0.6858114868921353,,
50,Region,Profit,ContingencySimilarity,0.9195517310386232,,
51,Category,Sub-Category,ContingencySimilarity,0.6448869321592956,,
52,Category,Sales,ContingencySimilarity,0.7250350210126075,,
53,Category,Quantity,ContingencySimilarity,0.7373424054432659,,
54,Category,Discount,ContingencySimilarity,0.6561937162297378,,
55,Category,Profit,ContingencySimilarity,0.834800880528317,,
56,Sub-Category,Sales,ContingencySimilarity,0.5681408845307183,,
57,Sub-Category,Quantity,ContingencySimilarity,0.6174704822893735,,
58,Sub-Category,Discount,ContingencySimilarity,0.49149489693816284,,
59,Sub-Category,Profit,ContingencySimilarity,0.6716029617770662,,
60,Sales,Quantity,ContingencySimilarity,0.6978186912147288,,
61,Sales,Discount,ContingencySimilarity,0.5964578747248349,,
62,Sales,Profit,ContingencySimilarity,0.8000800480288173,,
63,Quantity,Discount,ContingencySimilarity,0.6598959375625375,,
64,Quantity,Profit,ContingencySimilarity,0.7622573544126476,,
65,Discount,Profit,ContingencySimilarity,0.6797078246948169,,
