,Column,Metric,Score
0,cap-shape,KSComplement,0.714303298867553
1,cap-surface,KSComplement,0.9210979812900049
2,cap-color,KSComplement,0.8433037912358444
3,bruises,KSComplement,0.9082964057114722
4,odor,KSComplement,0.7016248153618907
5,gill-attachment,KSComplement,0.8929098966026587
6,gill-spacing,KSComplement,0.8922944362383063
7,gill-size,KSComplement,0.836656819300837
8,gill-color,KSComplement,0.9170359428852782
9,stalk-shape,KSComplement,0.7210733628754309
10,stalk-root,KSComplement,0.7493845396356474
11,stalk-surface-above-ring,KSComplement,0.7319054652880355
12,stalk-surface-below-ring,KSComplement,0.7349827671097982
13,stalk-color-above-ring,KSComplement,0.7440915805022157
14,stalk-color-below-ring,KSComplement,0.6006893156080748
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.9187592319054653
17,ring-number,KSComplement,0.9117429837518464
18,ring-type,KSComplement,0.8148695224027572
19,spore-print-color,KSComplement,0.9089118660758247
20,population,KSComplement,0.7689561792220581
21,habitat,KSComplement,0.8311176760216642
22,class,KSComplement,0.9988921713441654
