,Column,Metric,Score
0,cap-shape,KSComplement,0.9819054652880355
1,cap-surface,KSComplement,0.9650418513047759
2,cap-color,KSComplement,0.9677498769079271
3,bruises,KSComplement,0.9975381585425899
4,odor,KSComplement,0.9844903988183161
5,gill-attachment,KSComplement,0.9969226981782373
6,gill-spacing,KSComplement,0.9902757262432299
7,gill-size,KSComplement,0.9869522402757263
8,gill-color,KSComplement,0.9491629739044806
9,stalk-shape,KSComplement,0.9980305268340719
10,stalk-root,KSComplement,0.982520925652388
11,stalk-surface-above-ring,KSComplement,0.9751354012801575
12,stalk-surface-below-ring,KSComplement,0.9885524372230429
13,stalk-color-above-ring,KSComplement,0.9601181683899557
14,stalk-color-below-ring,KSComplement,0.983751846381093
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.999015263417036
17,ring-number,KSComplement,0.982028557360906
18,ring-type,KSComplement,0.9879369768586903
19,spore-print-color,KSComplement,0.9404234367306745
20,population,KSComplement,0.9672575086164451
21,habitat,KSComplement,0.9780896110290497
22,class,KSComplement,0.982520925652388
