,Column,Metric,Score
0,cap-shape,KSComplement,0.7272279665189562
1,cap-surface,KSComplement,0.9298375184638109
2,cap-color,KSComplement,0.845642540620384
3,bruises,KSComplement,0.9089118660758247
4,odor,KSComplement,0.6857459379615953
5,gill-attachment,KSComplement,0.9016494337764648
6,gill-spacing,KSComplement,0.8676760216642048
7,gill-size,KSComplement,0.8269325455440669
8,gill-color,KSComplement,0.9145741014278681
9,stalk-shape,KSComplement,0.73301329394387
10,stalk-root,KSComplement,0.7491383554899065
11,stalk-surface-above-ring,KSComplement,0.7562776957163959
12,stalk-surface-below-ring,KSComplement,0.7339980305268341
13,stalk-color-above-ring,KSComplement,0.7424913835548991
14,stalk-color-below-ring,KSComplement,0.5982274741506647
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.9256523879862137
17,ring-number,KSComplement,0.9095273264401773
18,ring-type,KSComplement,0.8056376169374693
19,spore-print-color,KSComplement,0.9031265386509109
20,population,KSComplement,0.7696947316592812
21,habitat,KSComplement,0.8312407680945347
22,class,KSComplement,0.9986459871984245
