,Column,Metric,Score
0,cap-shape,KSComplement,0.7596011816838996
1,cap-surface,KSComplement,0.9190054160512063
2,cap-color,KSComplement,0.836410635155096
3,bruises,KSComplement,0.9108813392417529
4,odor,KSComplement,0.7551698670605613
5,gill-attachment,KSComplement,0.9231905465288035
6,gill-spacing,KSComplement,0.863613983259478
7,gill-size,KSComplement,0.8301329394387001
8,gill-color,KSComplement,0.904357459379616
9,stalk-shape,KSComplement,0.7280896110290498
10,stalk-root,KSComplement,0.784465780403742
11,stalk-surface-above-ring,KSComplement,0.7808961102904973
12,stalk-surface-below-ring,KSComplement,0.7506154603643526
13,stalk-color-above-ring,KSComplement,0.776218611521418
14,stalk-color-below-ring,KSComplement,0.629862136878385
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.9298375184638109
17,ring-number,KSComplement,0.8741999015263417
18,ring-type,KSComplement,0.809699655342196
19,spore-print-color,KSComplement,0.9014032496307238
20,population,KSComplement,0.7476612506154603
21,habitat,KSComplement,0.8201624815361891
22,class,KSComplement,0.9918759231905465
