,Column,Metric,Score
0,Ship Mode,KSComplement,0.9106463878326996
1,Segment,KSComplement,0.9315589353612167
2,Country,KSComplement,1.0
3,State,KSComplement,0.9306583950370222
4,Postal Code,KSComplement,0.9573744246547928
5,Region,KSComplement,0.9791875125075045
6,Category,KSComplement,0.9951971182709626
7,Sub-Category,KSComplement,0.9217530518310987
8,Sales,KSComplement,0.9941965179107465
9,Quantity,KSComplement,0.8991394836902141
10,Discount,KSComplement,0.9598759255553332
11,Profit,KSComplement,0.9740844506704023
