,Column,Metric,Score
0,cap-shape,KSComplement,0.7278434268833087
1,cap-surface,KSComplement,0.9174052191038897
2,cap-color,KSComplement,0.853397341211226
3,bruises,KSComplement,0.9047267355982275
4,odor,KSComplement,0.6662973904480551
5,gill-attachment,KSComplement,0.8904480551452486
6,gill-spacing,KSComplement,0.8842934515017233
7,gill-size,KSComplement,0.8036681437715412
8,gill-color,KSComplement,0.8974643032988675
9,stalk-shape,KSComplement,0.7221811915312654
10,stalk-root,KSComplement,0.7454455933037912
11,stalk-surface-above-ring,KSComplement,0.7625553914327917
12,stalk-surface-below-ring,KSComplement,0.7208271787296898
13,stalk-color-above-ring,KSComplement,0.7406450024618414
14,stalk-color-below-ring,KSComplement,0.5923190546528804
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.9166666666666666
17,ring-number,KSComplement,0.9111275233874938
18,ring-type,KSComplement,0.8216395864106352
19,spore-print-color,KSComplement,0.8908173313638602
20,population,KSComplement,0.776957163958641
21,habitat,KSComplement,0.8308714918759232
22,class,KSComplement,0.9985228951255539
