,Column,Metric,Score
0,Ship Mode,KSComplement,0.6697018210926555
1,Segment,KSComplement,0.8341004602761657
2,Country,KSComplement,1.0
3,State,KSComplement,0.8494096457874725
4,Postal Code,KSComplement,0.8475085051030619
5,Region,KSComplement,0.9292575545327196
6,Category,KSComplement,0.8426055633380027
7,Sub-Category,KSComplement,0.8905343205923554
8,Sales,KSComplement,0.6764058435061037
9,Quantity,KSComplement,0.6443866319791876
10,Discount,KSComplement,0.6040624374624775
11,Profit,KSComplement,0.9983990394236542
