,Column,Metric,Score
0,Ship Mode,KSComplement,0.6710026015609365
1,Segment,KSComplement,0.8591154692815689
2,Country,KSComplement,1.0
3,State,KSComplement,0.839703822293376
4,Postal Code,KSComplement,0.8562137282369422
5,Region,KSComplement,0.9556734040424255
6,Category,KSComplement,0.8523113868320993
7,Sub-Category,KSComplement,0.8873323994396638
8,Sales,KSComplement,0.6867120272163298
9,Quantity,KSComplement,0.6354812887732639
10,Discount,KSComplement,0.5929557734640785
11,Profit,KSComplement,0.9964978987392435
