,Column,Metric,Score
0,cap-shape,KSComplement,0.749261447562777
1,cap-surface,KSComplement,0.9108813392417529
2,cap-color,KSComplement,0.8264401772525849
3,bruises,KSComplement,0.9201132447070408
4,odor,KSComplement,0.7725258493353028
5,gill-attachment,KSComplement,0.9276218611521418
6,gill-spacing,KSComplement,0.870384047267356
7,gill-size,KSComplement,0.8195470211718365
8,gill-color,KSComplement,0.9020187099950763
9,stalk-shape,KSComplement,0.7280896110290498
10,stalk-root,KSComplement,0.7916051206302315
11,stalk-surface-above-ring,KSComplement,0.7901280157557853
12,stalk-surface-below-ring,KSComplement,0.7455686853766618
13,stalk-color-above-ring,KSComplement,0.7695716395864106
14,stalk-color-below-ring,KSComplement,0.6532496307237814
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.931806991629739
17,ring-number,KSComplement,0.8812161496799606
18,ring-type,KSComplement,0.8269325455440669
19,spore-print-color,KSComplement,0.8947562776957164
20,population,KSComplement,0.7621861152141802
21,habitat,KSComplement,0.818685376661743
22,class,KSComplement,0.9992614475627769
