,Column,Metric,Score
0,person_age,TVComplement,0.3287939101892591
1,person_income,TVComplement,0.7991130665549271
2,person_home_ownership,TVComplement,0.4542565821635589
3,person_emp_length,TVComplement,0.4314197918849082
4,loan_intent,TVComplement,0.9143794957748446
5,loan_grade,TVComplement,0.8233116837768
6,loan_amnt,TVComplement,0.6366017179970669
7,loan_int_rate,TVComplement,0.7802919198268035
8,loan_percent_income,TVComplement,0.7355960611774566
9,cb_person_default_on_file,TVComplement,0.9354703540750052
10,cb_person_cred_hist_length,TVComplement,0.317305677770794
11,loan_status,TVComplement,0.9970319156365668
