,Column,Metric,Score
0,person_age,KSComplement,0.9476569592848663
1,person_income,KSComplement,0.9479013897618549
2,person_home_ownership,KSComplement,0.9737062644039388
3,person_emp_length,KSComplement,0.9367274250995181
4,loan_intent,KSComplement,0.9364131573433899
5,loan_grade,KSComplement,0.9923178992946434
6,loan_amnt,KSComplement,0.960786367763112
7,loan_int_rate,KSComplement,0.9624624624624625
8,loan_percent_income,KSComplement,0.9742300439974859
9,cb_person_default_on_file,KSComplement,0.9518471960332425
10,cb_person_cred_hist_length,KSComplement,0.953348697534744
11,loan_status,KSComplement,0.9683287939101893
