,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation,Error
0,Ship Mode,Segment,CorrelationSimilarity,0.9995505683716007,-0.0054258755287721555,-0.004527012271973495,
1,Ship Mode,Country,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'Country' contains a constant value. Correlation is undefined for constant data.
2,Ship Mode,State,CorrelationSimilarity,0.9909329352992173,0.029999266666027567,0.01186513726446224,
3,Ship Mode,Postal Code,CorrelationSimilarity,0.9916620724654226,0.013811237218983582,-0.002864617850171213,
4,Ship Mode,Region,CorrelationSimilarity,0.9862551690963547,0.0036809845257065204,-0.023808677281584003,
5,Ship Mode,Category,CorrelationSimilarity,0.9992785226613036,-0.0055723345973796735,-0.004129379919986737,
6,Ship Mode,Sub-Category,CorrelationSimilarity,0.9948819492006591,0.006961439402830385,-0.0032746621958514195,
7,Ship Mode,Sales,CorrelationSimilarity,0.9954947145198189,-0.004446040235470928,0.004564530724891455,
8,Ship Mode,Quantity,CorrelationSimilarity,0.9814229485829516,-0.015648249809750055,0.021505853024346572,
9,Ship Mode,Discount,CorrelationSimilarity,0.9654480559484084,-0.06893984646649767,0.00016404163668547813,
10,Ship Mode,Profit,CorrelationSimilarity,0.9899971109255384,0.0119009819238072,-0.008104796225115984,
11,Segment,Country,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'Country' contains a constant value. Correlation is undefined for constant data.
12,Segment,State,CorrelationSimilarity,0.9607565094421516,0.07591963877249262,-0.002567342343204075,
13,Segment,Postal Code,CorrelationSimilarity,0.9769674828112485,-0.04819668790703786,-0.002131653529534889,
14,Segment,Region,CorrelationSimilarity,0.9819490860969013,-0.04166187473435451,-0.005560046928157104,
15,Segment,Category,CorrelationSimilarity,0.9946945873525356,-0.0004882904992000527,0.010122534795728888,
16,Segment,Sub-Category,CorrelationSimilarity,0.9920285637211337,-0.004999806853481626,0.010943065704250939,
17,Segment,Sales,CorrelationSimilarity,0.9824341471488739,0.04471284446934573,0.009581138767093494,
18,Segment,Quantity,CorrelationSimilarity,0.9889355437348881,0.031606363608867184,0.00947745107864333,
19,Segment,Discount,CorrelationSimilarity,0.9604428908089003,0.06329816388044793,-0.015816054501751445,
20,Segment,Profit,CorrelationSimilarity,0.9936470672706333,0.0016673458113856295,0.014373211270119032,
21,Country,State,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'Country' contains a constant value. Correlation is undefined for constant data.
22,Country,Postal Code,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'Country' contains a constant value. Correlation is undefined for constant data.
23,Country,Region,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'Country' contains a constant value. Correlation is undefined for constant data.
