,Column,Metric,Score
0,cap-shape,KSComplement,0.73301329394387
1,cap-surface,KSComplement,0.9244214672575086
2,cap-color,KSComplement,0.8250861644510094
3,bruises,KSComplement,0.9145741014278681
4,odor,KSComplement,0.7826193993106844
5,gill-attachment,KSComplement,0.931560807483998
6,gill-spacing,KSComplement,0.8685376661742984
7,gill-size,KSComplement,0.8253323485967503
8,gill-color,KSComplement,0.9117429837518464
9,stalk-shape,KSComplement,0.740029542097489
10,stalk-root,KSComplement,0.7773264401772526
11,stalk-surface-above-ring,KSComplement,0.7994830132939439
12,stalk-surface-below-ring,KSComplement,0.7486459871984243
13,stalk-color-above-ring,KSComplement,0.7784342688330872
14,stalk-color-below-ring,KSComplement,0.6246922698178237
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.9278680452978828
17,ring-number,KSComplement,0.870384047267356
18,ring-type,KSComplement,0.8188084687346135
19,spore-print-color,KSComplement,0.8909404234367306
20,population,KSComplement,0.7610782865583456
21,habitat,KSComplement,0.8259478089611029
22,class,KSComplement,0.9949532250123092
