,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation,Error
0,cap-shape,cap-surface,CorrelationSimilarity,0.9849010331814019,-0.020255724064528042,-0.05045365770172432,
1,cap-shape,cap-color,CorrelationSimilarity,0.9679159035537938,0.01596535469196214,-0.048202838200450335,
2,cap-shape,bruises,CorrelationSimilarity,0.948086224673058,0.06845341972367007,-0.03537413093021387,
3,cap-shape,odor,CorrelationSimilarity,0.9928800443471173,-0.036175160933797176,-0.02193524962803171,
4,cap-shape,gill-attachment,CorrelationSimilarity,0.9169521346562385,-0.08723066363972035,0.07886506704780277,
5,cap-shape,gill-spacing,CorrelationSimilarity,0.9911089617658522,0.030978124668582397,0.013196048200286673,
6,cap-shape,gill-size,CorrelationSimilarity,0.9070195730161534,-0.13191056066476642,0.05405029330292676,
7,cap-shape,gill-color,CorrelationSimilarity,0.9590410996242715,0.0758790375251378,-0.006038763226319081,
8,cap-shape,stalk-shape,CorrelationSimilarity,0.9228977396401886,0.2179987368996028,0.06379421617997998,
9,cap-shape,stalk-root,CorrelationSimilarity,0.9052899172215629,0.21961122098698116,0.030191055430106986,
10,cap-shape,stalk-surface-above-ring,CorrelationSimilarity,0.9514368027781006,0.06670922462928744,-0.030417169814511362,
11,cap-shape,stalk-surface-below-ring,CorrelationSimilarity,0.9818171250650619,0.0037746454518883957,-0.03259110441798784,
12,cap-shape,stalk-color-above-ring,CorrelationSimilarity,0.9632203154944774,0.04190007473417616,-0.03165929427686915,
13,cap-shape,stalk-color-below-ring,CorrelationSimilarity,0.9789207377652698,0.011768706760983665,-0.03038981770847676,
14,cap-shape,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
15,cap-shape,veil-color,CorrelationSimilarity,0.9184741589653761,-0.09049121506980148,0.07256046699944634,
16,cap-shape,ring-number,CorrelationSimilarity,0.929598668998113,0.03426886236497734,-0.10653379963879663,
17,cap-shape,ring-type,CorrelationSimilarity,0.9730751396671471,0.028393130726534273,-0.025456589939171506,
18,cap-shape,spore-print-color,CorrelationSimilarity,0.9499036050710448,0.026777251686709694,-0.07341553817120075,
19,cap-shape,population,CorrelationSimilarity,0.976740599747714,0.016894349978710647,0.06341315048328272,
20,cap-shape,habitat,CorrelationSimilarity,0.9497330742581788,0.0583129430986439,-0.04222090838499863,
21,cap-shape,class,CorrelationSimilarity,0.8573995652514507,-0.23225030506273528,0.052950564434363315,
22,cap-surface,cap-color,CorrelationSimilarity,0.9193226321064589,0.14195302315155553,-0.019401712635526605,
23,cap-surface,bruises,CorrelationSimilarity,0.9887106095221406,0.09280720260756041,0.07022842165184157,
24,cap-surface,odor,CorrelationSimilarity,0.9877027908233067,0.020638884882023856,0.045233303235410506,
25,cap-surface,gill-attachment,CorrelationSimilarity,0.9714712918476242,0.022877526823002762,-0.034179889481749014,
26,cap-surface,gill-spacing,CorrelationSimilarity,0.7922387229547694,0.1332167669851618,-0.2823057871052996,
27,cap-surface,gill-size,CorrelationSimilarity,0.9114348154481035,0.03096947154046644,0.20809984064425951,
28,cap-surface,gill-color,CorrelationSimilarity,0.9164024262771024,0.006177651583765151,-0.1610174958620299,
29,cap-surface,stalk-shape,CorrelationSimilarity,0.8397346804217642,-0.3346532647826475,-0.01412262562617612,
30,cap-surface,stalk-root,CorrelationSimilarity,0.8372347228676768,0.19928604832004898,-0.12624450594459752,
31,cap-surface,stalk-surface-above-ring,CorrelationSimilarity,0.9074040903412675,-0.09610148161914098,0.0890903376983242,
32,cap-surface,stalk-surface-below-ring,CorrelationSimilarity,0.9461491283958807,0.0002627660612527727,0.10796450926949135,
33,cap-surface,stalk-color-above-ring,CorrelationSimilarity,0.9509143426723023,-0.03212103431802926,0.06605028033736614,
34,cap-surface,stalk-color-below-ring,CorrelationSimilarity,0.9655500275999689,-1.504620712073566e-05,0.06888489859294145,
35,cap-surface,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
