,Column,Metric,Score
0,cap-shape,KSComplement,0.672575086164451
1,cap-surface,KSComplement,0.6894387001477105
2,cap-color,KSComplement,0.6081979320531758
3,bruises,KSComplement,0.9462087641555884
4,odor,KSComplement,0.6352781880846874
5,gill-attachment,KSComplement,0.4878138847858198
6,gill-spacing,KSComplement,0.6451255539143279
7,gill-size,KSComplement,0.8157311669128509
8,gill-color,KSComplement,0.5688084687346135
9,stalk-shape,KSComplement,0.930576070901034
10,stalk-root,KSComplement,0.6907927129492861
11,stalk-surface-above-ring,KSComplement,0.6957163958641064
12,stalk-surface-below-ring,KSComplement,0.5981043820777943
13,stalk-color-above-ring,KSComplement,0.40620384047267355
14,stalk-color-below-ring,KSComplement,0.5264647956671591
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.5459133431806992
17,ring-number,KSComplement,0.6435253569670113
18,ring-type,KSComplement,0.5368045297882816
19,spore-print-color,KSComplement,0.5402511078286558
20,population,KSComplement,0.49162973904480556
21,habitat,KSComplement,0.4746430329886755
22,class,KSComplement,0.9997538158542589
