,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation,Error
0,Ship Mode,Segment,CorrelationSimilarity,0.9908532311232462,-0.02282055002548117,-0.004527012271973495,
1,Ship Mode,Country,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'Country' contains a constant value. Correlation is undefined for constant data.
2,Ship Mode,State,CorrelationSimilarity,0.9920364518840886,0.027792233496285096,0.01186513726446224,
3,Ship Mode,Postal Code,CorrelationSimilarity,0.9695495837918364,-0.06376545026649838,-0.002864617850171213,
4,Ship Mode,Region,CorrelationSimilarity,0.990348500583678,-0.0045056784489399,-0.023808677281584003,
5,Ship Mode,Category,CorrelationSimilarity,0.994498117727892,0.006874384624229319,-0.004129379919986737,
6,Ship Mode,Sub-Category,CorrelationSimilarity,0.9950690942686615,0.0065871492668254355,-0.0032746621958514195,
7,Ship Mode,Sales,CorrelationSimilarity,0.9887438517966306,0.02707682713163019,0.004564530724891455,
8,Ship Mode,Quantity,CorrelationSimilarity,0.9909670944249157,0.003440041874177882,0.021505853024346572,
9,Ship Mode,Discount,CorrelationSimilarity,0.9774108870763492,-0.0450141842106162,0.00016404163668547813,
10,Ship Mode,Profit,CorrelationSimilarity,0.9844733922111545,0.022948419352574998,-0.008104796225115984,
11,Segment,Country,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'Country' contains a constant value. Correlation is undefined for constant data.
12,Segment,State,CorrelationSimilarity,0.9960173517580949,-0.010532638827014152,-0.002567342343204075,
13,Segment,Postal Code,CorrelationSimilarity,0.9907003643220902,0.016467617826284697,-0.002131653529534889,
14,Segment,Region,CorrelationSimilarity,0.9968012974728169,-0.011957451982523312,-0.005560046928157104,
15,Segment,Category,CorrelationSimilarity,0.989161067766158,-0.011555329671955269,0.010122534795728888,
16,Segment,Sub-Category,CorrelationSimilarity,0.9864293126654016,-0.016198308964945955,0.010943065704250939,
17,Segment,Sales,CorrelationSimilarity,0.9696689362082676,-0.05108098881637129,0.009581138767093494,
18,Segment,Quantity,CorrelationSimilarity,0.9852177495676876,-0.02008704978598149,0.00947745107864333,
