,Column,Metric,Score
0,person_age,TVComplement,0.26831482645436133
1,person_income,TVComplement,0.46888749214330605
2,person_home_ownership,TVComplement,0.47510300998673094
3,person_emp_length,TVComplement,0.24886514421398143
4,loan_intent,TVComplement,0.9152873804036594
5,loan_grade,TVComplement,0.7982750192052518
6,loan_amnt,TVComplement,0.4440603394091768
7,loan_int_rate,TVComplement,0.4093512116767931
8,loan_percent_income,TVComplement,0.5645296459249947
9,cb_person_default_on_file,TVComplement,0.9737411830435087
10,cb_person_cred_hist_length,TVComplement,0.25647740764019844
11,loan_status,TVComplement,0.9917941197010964
