,Column,Metric,Score
0,Ship Mode,KSComplement,0.6798078847308385
1,Segment,KSComplement,0.8331999199519712
2,Country,KSComplement,1.0
3,State,KSComplement,0.8596157694616771
4,Postal Code,KSComplement,0.8487092255353212
5,Region,KSComplement,0.9321592955773464
6,Category,KSComplement,0.8256954172503502
7,Sub-Category,KSComplement,0.883129877926756
8,Sales,KSComplement,0.6764058435061037
9,Quantity,KSComplement,0.6324794876926156
10,Discount,KSComplement,0.620472283370022
11,Profit,KSComplement,0.9978987392435461
