,Column,Metric,Score
0,cap-shape,KSComplement,0.8632447070408665
1,cap-surface,KSComplement,0.957040866568193
2,cap-color,KSComplement,0.9739044805514525
3,bruises,KSComplement,0.9991383554899065
4,odor,KSComplement,0.9736582964057114
5,gill-attachment,KSComplement,0.9954455933037912
6,gill-spacing,KSComplement,0.9901526341703595
7,gill-size,KSComplement,0.9891678975873953
8,gill-color,KSComplement,0.9250369276218612
9,stalk-shape,KSComplement,0.9955686853766618
10,stalk-root,KSComplement,0.9865829640571148
11,stalk-surface-above-ring,KSComplement,0.9639340226489415
12,stalk-surface-below-ring,KSComplement,0.9597488921713442
13,stalk-color-above-ring,KSComplement,0.9438700147710487
14,stalk-color-below-ring,KSComplement,0.9782127031019202
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.9967996061053668
17,ring-number,KSComplement,0.9955686853766618
18,ring-type,KSComplement,0.9953225012309207
19,spore-print-color,KSComplement,0.9366075824716888
20,population,KSComplement,0.9364844903988183
21,habitat,KSComplement,0.99273756770064
22,class,KSComplement,0.9896602658788775
