,Column,Metric,Score
0,Ship Mode,KSComplement,0.6754052431458875
1,Segment,KSComplement,0.8861316790074044
2,Country,KSComplement,1.0
3,State,KSComplement,0.7498499099459676
4,Postal Code,KSComplement,0.8679207524514709
5,Region,KSComplement,0.8730238142885731
6,Category,KSComplement,0.7893736241745047
7,Sub-Category,KSComplement,0.5547328397038223
8,Sales,KSComplement,0.9628777266359816
9,Quantity,KSComplement,0.4666800080048029
10,Discount,KSComplement,0.5891534920952571
11,Profit,KSComplement,0.9975985591354812
