,Column,Metric,Score
0,person_age,TVComplement,0.18482435924296392
1,person_income,TVComplement,0.2191493819400797
2,person_home_ownership,TVComplement,0.42789300928835816
3,person_emp_length,TVComplement,0.25144912354214677
4,loan_intent,TVComplement,0.9530693484181856
5,loan_grade,TVComplement,0.7233745373280257
6,loan_amnt,TVComplement,0.561666317480271
7,loan_int_rate,TVComplement,0.7380752845869125
8,loan_percent_income,TVComplement,0.7655911725679168
9,cb_person_default_on_file,TVComplement,0.6025909630560793
10,cb_person_cred_hist_length,TVComplement,0.4181157902088134
11,loan_status,TVComplement,0.9995460576855926
