,Column,Metric,Score
0,Ship Mode,KSComplement,0.6703021813087853
1,Segment,KSComplement,0.8084850910546328
2,Country,KSComplement,1.0
3,State,KSComplement,0.8549129477686612
4,Postal Code,KSComplement,0.8585151090654393
5,Region,KSComplement,0.9005403241945167
6,Category,KSComplement,0.8203922353412048
7,Sub-Category,KSComplement,0.8985391234740845
8,Sales,KSComplement,0.6651991194716831
9,Quantity,KSComplement,0.6249749849909946
10,Discount,KSComplement,0.5953572143285972
11,Profit,KSComplement,0.9969981989193516
