,Column,Metric,Score
0,Ship Mode,KSComplement,0.7105263157894737
1,Segment,KSComplement,0.8394036421853112
2,Country,KSComplement,1.0
3,State,KSComplement,0.8420052031218731
4,Postal Code,KSComplement,0.8533119871923154
5,Region,KSComplement,0.9386631979187513
6,Category,KSComplement,0.7846708024814889
7,Sub-Category,KSComplement,0.7118270962577546
8,Sales,KSComplement,0.8407044226535921
9,Quantity,KSComplement,0.6117670602361417
10,Discount,KSComplement,0.6535921552931758
11,Profit,KSComplement,0.9970982589553732
