,Column,Metric,Score
0,Ship Mode,KSComplement,0.6773063838302982
1,Segment,KSComplement,0.8528116870122073
2,Country,KSComplement,1.0
3,State,KSComplement,0.7907744646788073
4,Postal Code,KSComplement,0.8741244746848109
5,Region,KSComplement,0.8894336601961177
6,Category,KSComplement,0.7850710426255754
7,Sub-Category,KSComplement,0.5787472483490095
8,Sales,KSComplement,0.9465679407644587
9,Quantity,KSComplement,0.5289173504102461
10,Discount,KSComplement,0.6039623774264559
11,Profit,KSComplement,0.9995997598559135
