,Column,Metric,Score
0,Ship Mode,KSComplement,0.7097258355013008
1,Segment,KSComplement,0.8592155293175905
2,Country,KSComplement,1.0
3,State,KSComplement,0.9235541324794877
4,Postal Code,KSComplement,0.8884330598359016
5,Region,KSComplement,0.9685811486892135
6,Category,KSComplement,0.8703221933159896
7,Sub-Category,KSComplement,0.8802281368821293
8,Sales,KSComplement,0.8799279567740644
9,Quantity,KSComplement,0.7824694816890134
10,Discount,KSComplement,0.8619171502901741
11,Profit,KSComplement,0.9985991594956974
