,Column,Metric,Score
0,person_age,TVComplement,0.18569732523220894
1,person_income,TVComplement,0.2058104616244152
2,person_home_ownership,TVComplement,0.4326768629094211
3,person_emp_length,TVComplement,0.28385362106292344
4,loan_intent,TVComplement,0.9313848732453384
5,loan_grade,TVComplement,0.7381102032264822
6,loan_amnt,TVComplement,0.5831063621761297
7,loan_int_rate,TVComplement,0.7450939311404428
8,loan_percent_income,TVComplement,0.758293176897828
9,cb_person_default_on_file,TVComplement,0.7110482575598854
10,cb_person_cred_hist_length,TVComplement,0.38710803827082896
11,loan_status,TVComplement,0.9993714644877435
