,Column,Metric,Score
0,Ship Mode,KSComplement,0.6788072843706223
1,Segment,KSComplement,0.8565139083450071
2,Country,KSComplement,1.0
3,State,KSComplement,0.787472483490094
4,Postal Code,KSComplement,0.8719231538923354
5,Region,KSComplement,0.8842305383229938
6,Category,KSComplement,0.808685211126676
7,Sub-Category,KSComplement,0.5936561937162297
8,Sales,KSComplement,0.9470682409445668
9,Quantity,KSComplement,0.511106663998399
10,Discount,KSComplement,0.608865319191515
11,Profit,KSComplement,0.9960976585951571
