,Column,Metric,Score
0,person_age,KSComplement,0.943815908932188
1,person_income,KSComplement,0.9215378168866541
2,person_home_ownership,KSComplement,0.8578462183113346
3,person_emp_length,KSComplement,0.9578532020392485
4,loan_intent,KSComplement,0.9345624694461904
5,loan_grade,KSComplement,0.9811788532718765
6,loan_amnt,KSComplement,0.9687128989454571
7,loan_int_rate,KSComplement,0.950345694531741
8,loan_percent_income,KSComplement,0.9556184091067812
9,cb_person_default_on_file,KSComplement,0.9239472030169704
10,cb_person_cred_hist_length,KSComplement,0.9332704797821076
11,loan_status,KSComplement,0.928451707521475
