,Column,Metric,Score
0,person_age,KSComplement,0.973845938962218
1,person_income,KSComplement,0.9330609679446888
2,person_home_ownership,KSComplement,0.8958376981632796
3,person_emp_length,KSComplement,0.867309169634751
4,loan_intent,KSComplement,0.919268105314617
5,loan_grade,KSComplement,0.991689363782387
6,loan_amnt,KSComplement,0.9764299182903834
7,loan_int_rate,KSComplement,0.9339688525735037
8,loan_percent_income,KSComplement,0.932537188351142
9,cb_person_default_on_file,KSComplement,0.9770933724422096
10,cb_person_cred_hist_length,KSComplement,0.9106781199804456
11,loan_status,KSComplement,0.9760108946155457
