,Column,Metric,Score
0,person_age,TVComplement,0.17892310915566734
1,person_income,TVComplement,0.20727704448634687
2,person_home_ownership,TVComplement,0.4742300439974859
3,person_emp_length,TVComplement,0.28057126894336204
4,loan_intent,TVComplement,0.9153572176827991
5,loan_grade,TVComplement,0.7399958097632516
6,loan_amnt,TVComplement,0.5797890914169984
7,loan_int_rate,TVComplement,0.7435924296389413
8,loan_percent_income,TVComplement,0.7801522452685243
9,cb_person_default_on_file,TVComplement,0.6247642991829039
10,cb_person_cred_hist_length,TVComplement,0.41015434038689846
11,loan_status,TVComplement,0.9984635798589286
