,Column,Metric,Score
0,Ship Mode,KSComplement,0.7157294376625976
1,Segment,KSComplement,0.851610966579948
2,Country,KSComplement,1.0
3,State,KSComplement,0.9159495697418452
4,Postal Code,KSComplement,0.8905343205923554
5,Region,KSComplement,0.9764858915349209
6,Category,KSComplement,0.8709225535321192
7,Sub-Category,KSComplement,0.890634380628377
8,Sales,KSComplement,0.8757254352611566
9,Quantity,KSComplement,0.7760656393836302
10,Discount,KSComplement,0.8317990794476686
11,Profit,KSComplement,0.9972983790274165
