,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation
0,cap-shape,cap-surface,ContingencySimilarity,0.31462333825701627,,
1,cap-shape,cap-color,ContingencySimilarity,0.2379369768586903,,
2,cap-shape,bruises,ContingencySimilarity,0.3990645002461841,,
3,cap-shape,odor,ContingencySimilarity,0.2784342688330872,,
4,cap-shape,gill-attachment,ContingencySimilarity,0.2838503200393895,,
5,cap-shape,gill-spacing,ContingencySimilarity,0.404357459379616,,
6,cap-shape,gill-size,ContingencySimilarity,0.4199901526341703,,
7,cap-shape,gill-color,ContingencySimilarity,0.3661989167897587,,
8,cap-shape,stalk-shape,ContingencySimilarity,0.42183653372722796,,
9,cap-shape,stalk-root,ContingencySimilarity,0.24667651403249624,,
10,cap-shape,stalk-surface-above-ring,ContingencySimilarity,0.3388724766125062,,
11,cap-shape,stalk-surface-below-ring,ContingencySimilarity,0.2898818316100443,,
12,cap-shape,stalk-color-above-ring,ContingencySimilarity,0.22944362383062533,,
13,cap-shape,stalk-color-below-ring,ContingencySimilarity,0.21122599704579026,,
14,cap-shape,veil-type,ContingencySimilarity,0.42454455933037916,,
15,cap-shape,veil-color,ContingencySimilarity,0.14500246184145738,,
16,cap-shape,ring-number,ContingencySimilarity,0.23018217626784843,,
17,cap-shape,ring-type,ContingencySimilarity,0.1825455440669621,,
18,cap-shape,spore-print-color,ContingencySimilarity,0.15226489414081734,,
19,cap-shape,population,ContingencySimilarity,0.2741260462826194,,
20,cap-shape,habitat,ContingencySimilarity,0.2866814377154111,,
21,cap-shape,class,ContingencySimilarity,0.42171344165435753,,
22,cap-surface,cap-color,ContingencySimilarity,0.32582471688823234,,
23,cap-surface,bruises,ContingencySimilarity,0.6999015263417036,,
24,cap-surface,odor,ContingencySimilarity,0.3151157065484983,,
25,cap-surface,gill-attachment,ContingencySimilarity,0.36176760216642045,,
26,cap-surface,gill-spacing,ContingencySimilarity,0.45888724766125066,,
27,cap-surface,gill-size,ContingencySimilarity,0.6629739044805514,,
28,cap-surface,gill-color,ContingencySimilarity,0.4851058591826686,,
29,cap-surface,stalk-shape,ContingencySimilarity,0.6777449532250124,,
30,cap-surface,stalk-root,ContingencySimilarity,0.3740768094534711,,
31,cap-surface,stalk-surface-above-ring,ContingencySimilarity,0.44473165928114233,,
32,cap-surface,stalk-surface-below-ring,ContingencySimilarity,0.3998030526834071,,
33,cap-surface,stalk-color-above-ring,ContingencySimilarity,0.2550467749876908,,
34,cap-surface,stalk-color-below-ring,ContingencySimilarity,0.23744460856720828,,
35,cap-surface,veil-type,ContingencySimilarity,0.6999015263417036,,
36,cap-surface,veil-color,ContingencySimilarity,0.15435745937961598,,
37,cap-surface,ring-number,ContingencySimilarity,0.27941900541605125,,
38,cap-surface,ring-type,ContingencySimilarity,0.25221565731166906,,
39,cap-surface,spore-print-color,ContingencySimilarity,0.25763170851797146,,
40,cap-surface,population,ContingencySimilarity,0.354628261939931,,
