,Column,Metric,Score
0,person_age,TVComplement,0.2875200782177526
1,person_income,TVComplement,0.5533905999022278
2,person_home_ownership,TVComplement,0.44130176688316225
3,person_emp_length,TVComplement,0.2653118234513582
4,loan_intent,TVComplement,0.9145540889726936
5,loan_grade,TVComplement,0.819086528388854
6,loan_amnt,TVComplement,0.5125008729659892
7,loan_int_rate,TVComplement,0.5190306585655424
8,loan_percent_income,TVComplement,0.636392206159648
9,cb_person_default_on_file,TVComplement,0.9761156505342552
10,cb_person_cred_hist_length,TVComplement,0.2644039388225434
11,loan_status,TVComplement,0.9995460576855926
