,Column,Metric,Score
0,cap-shape,KSComplement,0.7256277695716395
1,cap-surface,KSComplement,0.9348842934515017
2,cap-color,KSComplement,0.8521664204825209
3,bruises,KSComplement,0.8980797636632201
4,odor,KSComplement,0.6406942392909897
5,gill-attachment,KSComplement,0.8474889217134416
6,gill-spacing,KSComplement,0.8973412112259971
7,gill-size,KSComplement,0.8247168882323979
8,gill-color,KSComplement,0.8642294436238306
9,stalk-shape,KSComplement,0.751723289020187
10,stalk-root,KSComplement,0.7555391432791728
11,stalk-surface-above-ring,KSComplement,0.7347365829640571
12,stalk-surface-below-ring,KSComplement,0.7306745445593303
13,stalk-color-above-ring,KSComplement,0.7097488921713442
14,stalk-color-below-ring,KSComplement,0.5722550467749876
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.8711225997045791
17,ring-number,KSComplement,0.931560807483998
18,ring-type,KSComplement,0.8436730674544559
19,spore-print-color,KSComplement,0.8132693254554406
20,population,KSComplement,0.7871738060068931
21,habitat,KSComplement,0.8447808961102905
22,class,KSComplement,0.9955686853766618
