,Column,Metric,Score
0,cap-shape,KSComplement,0.9741506646971935
1,cap-surface,KSComplement,0.9631954702117184
2,cap-color,KSComplement,0.8823239783357952
3,bruises,KSComplement,0.9951994091580503
4,odor,KSComplement,0.9789512555391433
5,gill-attachment,KSComplement,0.9959379615952733
6,gill-spacing,KSComplement,0.9974150664697193
7,gill-size,KSComplement,0.9934761201378631
8,gill-color,KSComplement,0.9146971935007385
9,stalk-shape,KSComplement,0.9863367799113737
10,stalk-root,KSComplement,0.990029542097489
11,stalk-surface-above-ring,KSComplement,0.9844903988183161
12,stalk-surface-below-ring,KSComplement,0.9761201378631216
13,stalk-color-above-ring,KSComplement,0.9624569177744953
14,stalk-color-below-ring,KSComplement,0.9364844903988183
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.9958148695224027
17,ring-number,KSComplement,0.9785819793205317
18,ring-type,KSComplement,0.9777203348104382
19,spore-print-color,KSComplement,0.9272525849335302
20,population,KSComplement,0.9494091580502215
21,habitat,KSComplement,0.9512555391432792
22,class,KSComplement,0.999015263417036
