,Column,Metric,Score
0,person_age,KSComplement,0.30351281514072204
1,person_income,KSComplement,0.692052517633913
2,person_home_ownership,KSComplement,0.6665269921083874
3,person_emp_length,KSComplement,0.3559955304141351
4,loan_intent,KSComplement,0.9379495774844613
5,loan_grade,KSComplement,0.8416439695509463
6,loan_amnt,KSComplement,0.6182345135833509
7,loan_int_rate,KSComplement,0.8198547384593896
8,loan_percent_income,KSComplement,0.7907675116977443
9,cb_person_default_on_file,KSComplement,0.9404986381730568
10,cb_person_cred_hist_length,KSComplement,0.2896151965919407
11,loan_status,KSComplement,0.9987080103359174
