,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation,Error
0,cap-shape,cap-surface,CorrelationSimilarity,0.9880248573159351,-0.02650337233359467,-0.05045365770172432,
1,cap-shape,cap-color,CorrelationSimilarity,0.9678589691318565,0.016079223535836688,-0.048202838200450335,
2,cap-shape,bruises,CorrelationSimilarity,0.9996193643218882,-0.03613540228643748,-0.03537413093021387,
3,cap-shape,odor,CorrelationSimilarity,0.9591886289452246,-0.10355799173758243,-0.02193524962803171,
4,cap-shape,gill-attachment,CorrelationSimilarity,0.9540861056690505,-0.012962721614096239,0.07886506704780277,
5,cap-shape,gill-spacing,CorrelationSimilarity,0.9597117386842072,0.09377257083187222,0.013196048200286673,
6,cap-shape,gill-size,CorrelationSimilarity,0.9073072509249444,-0.13133520484718458,0.05405029330292676,
7,cap-shape,gill-color,CorrelationSimilarity,0.9672644663991442,0.05943230397539252,-0.006038763226319081,
8,cap-shape,stalk-shape,CorrelationSimilarity,0.9815301848233935,0.10073384653319306,0.06379421617997998,
9,cap-shape,stalk-root,CorrelationSimilarity,0.979353000063141,0.07148505530382503,0.030191055430106986,
10,cap-shape,stalk-surface-above-ring,CorrelationSimilarity,0.9838266406538756,0.001929548877737386,-0.030417169814511362,
11,cap-shape,stalk-surface-below-ring,CorrelationSimilarity,0.9926389415292782,-0.04731322135943134,-0.03259110441798784,
12,cap-shape,stalk-color-above-ring,CorrelationSimilarity,0.9633977192225086,0.04154526727811367,-0.03165929427686915,
13,cap-shape,stalk-color-below-ring,CorrelationSimilarity,0.9585382033399252,0.05253377561167272,-0.03038981770847676,
14,cap-shape,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
15,cap-shape,veil-color,CorrelationSimilarity,0.9029479390456684,-0.12154365490921697,0.07256046699944634,
16,cap-shape,ring-number,CorrelationSimilarity,0.8925510938298726,0.10836401270145817,-0.10653379963879663,
17,cap-shape,ring-type,CorrelationSimilarity,0.9956775340298744,-0.03410152187942279,-0.025456589939171506,
18,cap-shape,spore-print-color,CorrelationSimilarity,0.9612266970358423,0.004131067757114639,-0.07341553817120075,
19,cap-shape,population,CorrelationSimilarity,0.9417567323039101,-0.053073384908897105,0.06341315048328272,
20,cap-shape,habitat,CorrelationSimilarity,0.9500135778127511,0.05775193598949921,-0.04222090838499863,
21,cap-shape,class,CorrelationSimilarity,0.8723526358987054,-0.20234416376822598,0.052950564434363315,
22,cap-surface,cap-color,CorrelationSimilarity,0.9903945987925371,-0.00019091022060072397,-0.019401712635526605,
23,cap-surface,bruises,CorrelationSimilarity,0.9752791082273359,0.020786638106513326,0.07022842165184157,
24,cap-surface,odor,CorrelationSimilarity,0.98565544541692,0.01654419406925044,0.045233303235410506,
25,cap-surface,gill-attachment,CorrelationSimilarity,0.9946698888005094,-0.023519667082767804,-0.034179889481749014,
26,cap-surface,gill-spacing,CorrelationSimilarity,0.8749383065144317,-0.032182400134163056,-0.2823057871052996,
27,cap-surface,gill-size,CorrelationSimilarity,0.920573181736849,0.049246204117957534,0.20809984064425951,
28,cap-surface,gill-color,CorrelationSimilarity,0.9280743817701683,-0.017166259402366536,-0.1610174958620299,
29,cap-surface,stalk-shape,CorrelationSimilarity,0.9986027986407889,-0.016917028344598142,-0.01412262562617612,
30,cap-surface,stalk-root,CorrelationSimilarity,0.9507739545064162,-0.027792414957429845,-0.12624450594459752,
31,cap-surface,stalk-surface-above-ring,CorrelationSimilarity,0.9528254764844702,-0.005258709332735343,0.0890903376983242,
32,cap-surface,stalk-surface-below-ring,CorrelationSimilarity,0.9538236717891843,0.015611852847859863,0.10796450926949135,
33,cap-surface,stalk-color-above-ring,CorrelationSimilarity,0.9682794635632088,0.002609207463783758,0.06605028033736614,
34,cap-surface,stalk-color-below-ring,CorrelationSimilarity,0.9613801889594403,-0.008354723488177982,0.06888489859294145,
35,cap-surface,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
36,cap-surface,veil-color,CorrelationSimilarity,0.9756136248889165,0.032169334669416474,-0.016603415552750543,
37,cap-surface,ring-number,CorrelationSimilarity,0.9938779798238394,-0.038391171908874665,-0.026147131556553464,
38,cap-surface,ring-type,CorrelationSimilarity,0.9408474735911947,0.011898106751725018,-0.10640694606588551,
39,cap-surface,spore-print-color,CorrelationSimilarity,0.8888423180922118,0.008048689741685804,0.2303640535572622,
40,cap-surface,population,CorrelationSimilarity,0.990915221032223,0.0033855696836120326,0.02155512761916619,
41,cap-surface,habitat,CorrelationSimilarity,0.9026383334036373,-0.03083668520850888,0.16388664798421648,
42,cap-surface,class,CorrelationSimilarity,0.942381762847293,0.06320965165626848,0.1784461259616825,
43,cap-color,bruises,CorrelationSimilarity,0.9922024833942241,-0.01635948245093313,-0.0007644492393814355,
44,cap-color,odor,CorrelationSimilarity,0.8151174815936132,-0.01735590866205659,-0.38712094547483017,
45,cap-color,gill-attachment,CorrelationSimilarity,0.9804686046718836,0.002372797488896673,0.04143558814512954,
46,cap-color,gill-spacing,CorrelationSimilarity,0.9347275434072013,0.01371405975950903,0.14425897294510645,
47,cap-color,gill-size,CorrelationSimilarity,0.9349299460642239,-0.03932417691716131,-0.1694642847887136,
48,cap-color,gill-color,CorrelationSimilarity,0.9564319703813305,-0.002476976666350063,0.08465908257098886,
49,cap-color,stalk-shape,CorrelationSimilarity,0.7609650675640918,0.02157382990136016,-0.45649603497045643,
50,cap-color,stalk-root,CorrelationSimilarity,0.8604824592023542,0.04223878129754446,0.321273862892836,
51,cap-color,stalk-surface-above-ring,CorrelationSimilarity,0.9741927060632705,-0.009222476863689802,-0.06083706473714897,
52,cap-color,stalk-surface-below-ring,CorrelationSimilarity,0.9967425687851187,-0.041195351378228134,-0.04771021380799076,
53,cap-color,stalk-color-above-ring,CorrelationSimilarity,0.9911247745493909,0.020114665822402743,0.002364214921184415,
54,cap-color,stalk-color-below-ring,CorrelationSimilarity,0.9919354604757095,0.02418648688815236,0.008057407839571224,
55,cap-color,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
56,cap-color,veil-color,CorrelationSimilarity,0.9674524479858041,-0.0289655785107852,0.036129525517606585,
57,cap-color,ring-number,CorrelationSimilarity,0.9813540178926691,0.031469482058128294,-0.005822482156533505,
58,cap-color,ring-type,CorrelationSimilarity,0.9036299942944416,-0.030227315777986038,0.16251269563313087,
59,cap-color,spore-print-color,CorrelationSimilarity,0.8532225821866029,3.213109248699258e-05,-0.29352270453430734,
60,cap-color,population,CorrelationSimilarity,0.9316446692393199,-0.008058924223569465,-0.1447695857449297,
61,cap-color,habitat,CorrelationSimilarity,0.9799295455879623,-0.006215671878631037,0.033925236945444394,
62,cap-color,class,CorrelationSimilarity,0.980042449391306,-0.07129918807951985,-0.03138408686213198,
63,bruises,odor,CorrelationSimilarity,0.9238529325644813,0.09046892739422444,-0.06182520747681287,
64,bruises,gill-attachment,CorrelationSimilarity,0.9466683601446849,0.03069583662402729,0.13735911633465742,
65,bruises,gill-spacing,CorrelationSimilarity,0.9031237481331609,-0.10572044300343378,-0.29947294673711206,
66,bruises,gill-size,CorrelationSimilarity,0.7467457212244275,0.13691277336184668,-0.36959578418929845,
67,bruises,gill-color,CorrelationSimilarity,0.7117346275564366,-0.0494111978529961,0.5271195470341308,
68,bruises,stalk-shape,CorrelationSimilarity,0.896898127713344,-0.10683952249195991,0.09936422208135212,
69,bruises,stalk-root,CorrelationSimilarity,0.8406562079688988,-0.07449934397365238,0.24418824008855006,
70,bruises,stalk-surface-above-ring,CorrelationSimilarity,0.7761900870536919,0.013204044059586008,0.46082386995220226,
71,bruises,stalk-surface-below-ring,CorrelationSimilarity,0.806499409054864,0.0719816500493725,0.4589828319396446,
72,bruises,stalk-color-above-ring,CorrelationSimilarity,0.9370737947778841,-0.04231444773869941,0.08353796270553238,
73,bruises,stalk-color-below-ring,CorrelationSimilarity,0.9261219563257347,-0.05488243792082434,0.09287364942770635,
74,bruises,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
75,bruises,veil-color,CorrelationSimilarity,0.9929336939203254,0.10563688842808837,0.11976950058743761,
76,bruises,ring-number,CorrelationSimilarity,0.9190309722501522,-0.10515048757820435,0.0567875679214912,
77,bruises,ring-type,CorrelationSimilarity,0.6665391517203977,0.026051221929885984,0.6929729184890906,
78,bruises,spore-print-color,CorrelationSimilarity,0.8566889576615051,0.001613804787948053,-0.2850082798890417,
79,bruises,population,CorrelationSimilarity,0.9768304214928029,0.041798070142478286,0.08813722715687264,
80,bruises,habitat,CorrelationSimilarity,0.9944259049868104,-0.06394720576027496,-0.0750953957866542,
81,bruises,class,CorrelationSimilarity,0.6393742033424951,0.21972121590745114,-0.5015303774075588,
82,odor,gill-attachment,CorrelationSimilarity,0.9509677091844914,0.038474527280659254,-0.05959005435035807,
83,odor,gill-spacing,CorrelationSimilarity,0.863462616179823,-0.20913885062658708,0.06393591701376695,
84,odor,gill-size,CorrelationSimilarity,0.9937453236444486,0.29798568284345167,0.3104950355545546,
85,odor,gill-color,CorrelationSimilarity,0.9953621036938597,-0.1199373883348224,-0.1292131809471031,
86,odor,stalk-shape,CorrelationSimilarity,0.6597008201709347,-0.22083269453861068,0.45976566511952,
87,odor,stalk-root,CorrelationSimilarity,0.9891410354847644,-0.18349698337934017,-0.20521491240981132,
88,odor,stalk-surface-above-ring,CorrelationSimilarity,0.9476255419635812,0.013868294653374195,0.11861721072621186,
89,odor,stalk-surface-below-ring,CorrelationSimilarity,0.9621247616726677,0.1375708941528974,0.06182041749823286,
90,odor,stalk-color-above-ring,CorrelationSimilarity,0.8640263970843901,-0.09741509477307574,0.17453211105814412,
91,odor,stalk-color-below-ring,CorrelationSimilarity,0.8639878032531263,-0.10261788633134394,0.16940650716240335,
92,odor,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
93,odor,veil-color,CorrelationSimilarity,0.847337845338554,0.2475776068593146,-0.057746702463577305,
94,odor,ring-number,CorrelationSimilarity,0.8236219939611069,-0.2408507342279921,0.11190527784979408,
95,odor,ring-type,CorrelationSimilarity,0.8304982728059886,0.05761617375586745,-0.28138728063215535,
96,odor,spore-print-color,CorrelationSimilarity,0.7605923729639315,-0.009760006601754249,0.46905524747038285,
97,odor,population,CorrelationSimilarity,0.9412275295862962,0.07392224858271032,-0.04362269224469738,
98,odor,habitat,CorrelationSimilarity,0.9451650473317568,-0.13628034605711203,-0.026610440720625492,
99,odor,class,CorrelationSimilarity,0.7196917676454999,0.46706482068496075,-0.09355164402403937,
100,gill-attachment,gill-spacing,CorrelationSimilarity,0.9483853771238078,-0.03173991650772634,0.07148932924465823,
101,gill-attachment,gill-size,CorrelationSimilarity,0.9669376406428394,0.04285924794609393,0.1089839666604152,
102,gill-attachment,gill-color,CorrelationSimilarity,0.9498558616381315,-0.028278722074757706,-0.12856699879849465,
103,gill-attachment,stalk-shape,CorrelationSimilarity,0.8863497341396992,-0.04081573717872385,0.18648479454187772,
104,gill-attachment,stalk-root,CorrelationSimilarity,0.9101257805883531,-0.035685102885381265,0.14406333593791257,
105,gill-attachment,stalk-surface-above-ring,CorrelationSimilarity,0.9535339140741645,0.004015965915360416,-0.0889162059363105,
106,gill-attachment,stalk-surface-below-ring,CorrelationSimilarity,0.9351124815742186,0.013598331062296876,-0.1161767057892661,
